country_code,year,total_population,male_population,female_population,working_age_population_ratio,mortality_rate,life_expectancy,life_expectancy_male,life_expectancy_female,fertility_rate
LTU,1997,3575137.0,1679164.0,1895973.0,51.9155067707103,9.8,70.9090243902439,65.47,76.62,1.47
LUX,1997,419450.0,206231.0,213219.0,48.807978032738,4.7,76.880487804878,74.1,79.8,1.71
LVA,1997,2432851.0,1120882.0,1311969.0,51.4654070547482,14.4,69.3492682926829,63.92,75.05,1.11
MAC,1997,417300.0,200324.0,216976.0,46.5573252322335,,77.6463414634146,75.5,79.9,1.205
MAF,1997,29323.0,14383.0,14940.0,50.6834532374101,,76.105,72.676,80.127,2.746
MAR,1997,27213337.0,13624391.0,13588946.0,66.0457666328352,50.5,65.616,64.056,67.251,3.147
MCO,1997,32063.0,15477.0,16586.0,55.5447753953624,4.7,81.358,77.492,85.3,1.884
MDA,1997,2936413.0,1364377.0,1572036.0,55.2686626670516,33.5,66.484,62.5,70.264,1.79
MDG,1997,14990814.0,7518775.0,7472039.0,92.941057455216,73.8,56.127,54.71,57.61,6.023
MDV,1997,267707.0,140282.0,127425.0,89.8914022655857,45.1,68.517,67.522,69.855,3.477
MEX,1997,94021207.0,45992041.0,48029166.0,67.4132301084894,27.3,71.472,68.87,74.085,2.886
MHL,1997,49259.0,25236.0,24023.0,88.9238321699778,32.7,63.015,60.816,65.715,4.959
MKD,1997,1996869.0,970794.0,1026075.0,51.108262459676,17.2,72.4463414634146,70.3,74.7,1.916
MLI,1997,10646495.0,5355993.0,5290502.0,101.449799685408,111.2,49.086,48.583,49.576,6.971
MLT,1997,382791.0,189216.0,193575.0,48.6634380497808,7.6,77.7390243902439,75.3,80.3,1.93
MMR,1997,43708798.0,21892679.0,21816119.0,61.8050027662346,78.8,59.523,56.644,62.612,2.985
MNE,1997,609520.0,294196.0,315324.0,50.0198132874551,13.5,73.3429756097561,70.282,76.557,1.886
MNG,1997,2291750.0,1125305.0,1166445.0,70.0998889627817,57.2,61.414512195122,58.735,64.228,2.4
MNP,1997,56596.0,27625.0,28971.0,39.8709932530954,,72.947,69.478,77.446,2.245
MOZ,1997,16949982.0,8209118.0,8740864.0,90.8761449061074,125.0,47.8,46.379,49.133,5.933
MRT,1997,2411306.0,1201832.0,1209474.0,91.4953803929168,72.2,59.417,57.842,60.986,5.743
MUS,1997,1148284.0,581594.0,566690.0,48.1058617616369,19.7,70.4048780487805,66.6,74.4,2.04
MWI,1997,10562035.0,5143352.0,5418683.0,97.2146372285927,111.4,44.2,42.815,45.592,6.231
MYS,1997,21375218.0,10959031.0,10416187.0,63.9698636053134,9.4,72.296,69.734,75.143,3.227
NAM,1997,1689264.0,815540.0,873724.0,82.056104177152,49.6,55.844,53.904,57.607,4.166
NCL,1997,209560.0,106181.0,103379.0,54.1305658934114,,72.204,68.97,75.899,2.646
NER,1997,10383969.0,5228823.0,5155146.0,96.2081490491038,119.1,47.097,46.659,47.456,7.802
NGA,1997,116754792.0,58348813.0,58405979.0,89.2308944527818,103.4,45.96,44.708,47.245,6.138
NIC,1997,4809573.0,2361302.0,2448271.0,83.723867161581,36.6,65.523,62.423,68.547,3.473
NLD,1997,15610650.0,7703017.0,7907633.0,46.9014218637429,5.4,77.7943902439024,75.17,80.55,1.56
NOR,1997,4405157.0,2178644.0,2226513.0,54.8767200635376,4.2,78.1426829268293,75.45,80.97,1.86
NPL,1997,23219463.0,11741805.0,11477658.0,82.2646727822246,72.2,60.823,59.326,62.379,4.442
NRU,1997,10197.0,5272.0,4925.0,73.430855587685,42.7,59.985,57.736,63.57,3.738
NZL,1997,3781300.0,1863309.0,1917991.0,52.7498651779348,6.6,77.3341463414634,74.7,80.1,1.96
OMN,1997,2190720.0,1291440.0,899280.0,69.9666074953139,16.6,72.463,70.614,75.44,4.524
PAK,1997,142531804.0,73657851.0,68873953.0,90.7652198383735,96.4,60.623,59.854,61.552,5.642
PAN,1997,2836695.0,1427030.0,1409665.0,61.8743954736491,21.5,72.541,69.394,75.943,2.81
PER,1997,25274147.0,12643964.0,12630183.0,67.572845929944,38.1,68.324,66.788,69.913,3.099
PHL,1997,73908810.0,37072553.0,36836257.0,76.7544156910898,29.0,66.994,63.533,70.404,3.943
PLW,1997,18108.0,9770.0,8338.0,47.2075441021055,24.8,63.707,59.983,68.787,2.187
PNG,1997,4987883.0,2606142.0,2381741.0,75.517018477224,58.4,61.27,59.382,63.603,4.679
POL,1997,38649660.0,18766553.0,19883107.0,49.7461925000558,10.4,72.6463414634146,68.5,77.0,1.51
PRI,1997,3759430.0,1812971.0,1946459.0,54.9063519173598,,74.674,70.575,78.835,1.9
PRK,1997,23110830.0,11264815.0,11846015.0,46.5460445593041,62.3,60.869,57.537,63.76,2.027
PRT,1997,10108977.0,4872399.0,5236578.0,48.2512501440866,6.6,75.4121951219512,71.9,79.1,1.47
PRY,1997,4794412.0,2420994.0,2373418.0,79.7754612209207,30.6,69.284,67.192,71.474,3.911
PSE,1997,2706518.0,1369753.0,1336765.0,102.10595015674,29.2,70.328,68.883,71.76,5.817
PYF,1997,229121.0,117489.0,111632.0,60.965140295907,,77.38,75.181,79.766,2.59
QAT,1997,550500.0,373148.0,177352.0,36.5307969891246,11.7,74.713,74.16,75.553,3.327
ROU,1997,22553978.0,10872403.0,11681575.0,47.5790604516588,21.3,69.0048780487805,65.2,73.0,1.32
RUS,1997,147915361.0,69289805.0,78625556.0,48.1911076034732,17.2,66.6987804878049,60.85,72.84,1.218
RWA,1997,7755238.0,3721868.0,4033370.0,109.716570834576,128.0,41.978,39.564,44.274,6.235
SAU,1997,14374943.0,7778719.0,6596224.0,73.1628344224265,24.2,71.624,70.13,73.433,4.656
SDN,1997,25799821.0,12921214.0,12878607.0,96.6649734050703,76.1,58.058,55.46,60.91,5.717
SEN,1997,9283495.0,4598263.0,4685232.0,91.5860987287436,77.1,57.107,55.659,58.55,5.639
SGP,1997,3796038.0,1959607.0,1836431.0,34.0437770728819,3.6,76.8975609756097,74.8,79.1,1.61
SLB,1997,407474.0,211569.0,195905.0,89.0532352204293,24.2,66.768,64.587,69.53,5.093
SLE,1997,4253716.0,2100392.0,2153324.0,89.432741542871,129.7,43.649,42.267,45.048,6.531
SLV,1997,5844578.0,2832706.0,3011872.0,73.7047068309664,31.6,66.248,61.389,71.17,3.377
SMR,1997,25800.0,12511.0,13289.0,42.9861996342072,6.3,79.677,77.106,82.171,1.243
SOM,1997,7824525.0,3900628.0,3923897.0,98.7168586147031,104.3,50.278,48.803,51.767,7.662
SRB,1997,7598538.0,3619336.0,3979202.0,47.329954821108,13.5,72.8280975609756,70.072,75.722,1.398
SSD,1997,5509136.0,2673492.0,2835644.0,94.1104157432352,140.5,33.068,30.899,35.318,7.199
STP,1997,138922.0,69069.0,69853.0,94.4433558211796,59.5,60.648,58.584,62.793,5.396
SUR,1997,448067.0,225407.0,222660.0,63.9147914967094,30.1,63.385,60.366,66.648,2.952
SVK,1997,5383291.0,2619298.0,2763993.0,48.4218725013923,9.2,72.7048780487805,68.9,76.7,1.43
SVN,1997,1985956.0,968284.0,1017672.0,43.4011651416424,5.4,74.7073170731707,71.0,78.6,1.25
SWE,1997,8846062.0,4370995.0,4475067.0,56.6883925805387,3.6,79.1975609756098,76.7,81.82,1.52
SWZ,1997,1006635.0,489818.0,516817.0,94.3466458670394,67.7,51.699,50.221,53.104,4.235
SXM,1997,31404.0,15398.0,16006.0,40.8548618586293,,73.551,71.402,75.779,2.173
SYC,1997,77319.0,39275.0,38044.0,57.8873210675706,11.8,71.2121951219512,65.7,77.0,2.1
SYR,1997,15417542.0,7793552.0,7623990.0,87.19485076237,23.6,70.158,68.229,72.263,4.371
TCA,1997,16482.0,8508.0,7974.0,47.3976032910034,9.3,72.713,70.963,74.634,2.581
TCD,1997,7670366.0,3793356.0,3877010.0,105.03232780512,106.8,47.762,46.339,49.169,7.274
TGO,1997,4725030.0,2352602.0,2372428.0,86.2738867690372,76.7,53.845,53.085,54.586,5.363
THA,1997,60724584.0,30196644.0,30527940.0,45.2831507258956,21.5,70.362,66.473,74.506,1.845
TJK,1997,6139829.0,2990084.0,3149745.0,92.3026087479438,76.3,61.928,59.474,64.403,4.06
TKM,1997,4336730.0,2143309.0,2193421.0,77.2715325561024,65.9,63.667,60.101,67.294,3.18
TLS,1997,917184.0,473461.0,443723.0,82.5968544694406,125.9,48.968,47.387,50.755,5.955
TON,1997,100674.0,50916.0,49758.0,80.4276138929711,14.8,69.012,65.52,73.073,4.378
TTO,1997,1305836.0,647686.0,658150.0,50.7750998173383,27.1,68.143,65.66,70.617,1.831
TUN,1997,9421270.0,4776885.0,4644385.0,60.6115577340321,28.2,71.67,69.499,74.038,2.338
TUR,1997,62852966.0,31622988.0,31229978.0,59.56187620375,38.4,70.668,67.258,74.303,2.744
TUV,1997,9400.0,4590.0,4810.0,74.0418441029439,39.1,62.942,60.267,65.467,3.952
TZA,1997,31578089.0,15692996.0,15885093.0,91.0810748337651,96.8,51.246,50.066,52.428,5.836
UGA,1997,21856046.0,10723151.0,11132895.0,110.437093155186,97.1,48.026,46.205,49.838,6.856
UKR,1997,50786885.0,23670578.0,27116307.0,49.9232950219756,19.3,67.658,62.18,73.197,1.271
URY,1997,3223345.0,1567670.0,1655675.0,59.4958631026161,16.8,73.92,69.885,78.121,2.328
USA,1997,272657000.0,134938947.0,137718053.0,51.2932387708189,7.5,76.4292682926829,73.6,79.4,1.971
UZB,1997,23758960.0,11938393.0,11820567.0,75.8326662845938,59.6,65.028,61.885,68.267,3.186
VCT,1997,113141.0,57779.0,55362.0,64.5462478184991,19.2,70.382,67.89,73.043,2.433
VEN,1997,23131685.0,11589236.0,11542449.0,65.943565076166,20.0,72.56,69.583,75.669,2.967
VGB,1997,18756.0,9603.0,9153.0,44.9312316488951,15.3,74.469,72.378,77.008,2.009
VIR,1997,108357.0,51941.0,56416.0,53.4562603560352,,70.9152195121951,67.104,74.917,3.017
VNM,1997,74226889.0,36376457.0,37850432.0,67.2698496428235,25.3,71.67,67.727,75.531,2.274
VUT,1997,174626.0,91701.0,82925.0,89.9481143876519,22.7,68.309,66.624,71.237,4.657
WSM,1997,177547.0,91931.0,85616.0,79.7598436756472,18.1,70.045,67.231,73.285,4.695
YEM,1997,17873936.0,8999536.0,8874400.0,112.969449843632,84.5,61.34,59.386,63.292,6.82
ZAF,1997,45666838.0,21717956.0,23948882.0,71.6231806476523,45.8,60.538,57.218,63.657,2.734
ZMB,1997,9237063.0,4455644.0,4781419.0,103.148952229642,95.8,45.743,44.72,46.682,6.124
ZWE,1997,11369827.0,5409522.0,5960305.0,90.5308736769466,58.5,48.536,47.001,50.13,4.075
ABW,1998,88451.0,42691.0,45760.0,44.3940185451221,,72.94,69.996,75.823,2.001
AFG,1998,19159996.0,9593052.0,9566944.0,107.593615693214,115.9,52.487,50.636,54.392,7.693
AGO,1998,15159370.0,7450239.0,7709131.0,93.7057826773577,119.8,45.452,42.954,48.047,6.732
ALB,1998,3128530.0,1537717.0,1590813.0,59.5026684639966,19.6,74.357,71.092,77.725,2.425
AND,1998,65382.0,34265.0,31117.0,36.7852883951547,7.1,81.28,78.577,84.864,1.383
ARE,1998,3040421.0,2095139.0,945282.0,32.0313687412118,8.8,73.66,72.617,75.88,2.765
ARG,1998,36372860.0,17924760.0,18448100.0,61.6256924207643,18.1,73.412,69.935,76.876,2.662
ARM,1998,3208401.0,1523824.0,1684577.0,61.8430046181047,30.9,69.7993414634146,66.373,73.397,1.81
ASM,1998,55334.0,28468.0,26866.0,73.219596180936,,71.542,68.713,74.89,3.878
ATG,1998,72412.0,34313.0,38099.0,55.781683626272,12.6,74.187,70.826,77.517,2.017
AUS,1998,18607584.0,9244018.0,9363566.0,49.7980120889248,5.3,78.6317073170732,75.9,81.5,1.762
AUT,1998,7976789.0,3852021.0,4124768.0,48.814859865565,4.8,77.6707317073171,74.5,81.0,1.37
AZE,1998,7913000.0,3730025.0,4182975.0,59.776051037878,67.8,63.75,60.053,67.341,2.0
BDI,1998,6187108.0,3046083.0,3141025.0,107.673689139362,93.0,46.678,44.664,48.676,6.958
BEL,1998,10203008.0,4988157.0,5214851.0,52.0877806515219,5.3,77.4731707317073,74.4,80.7,1.6
BEN,1998,6789489.0,3348412.0,3441077.0,95.9996893792232,83.2,56.154,54.209,58.015,6.136
BFA,1998,11240664.0,5520905.0,5719759.0,100.223296350024,96.0,50.163,48.757,51.473,6.661
BGD,1998,129622332.0,66073396.0,63548936.0,71.8615027523664,66.9,60.429,59.963,60.954,3.427
BGR,1998,8256786.0,4031474.0,4225312.0,48.1202307484903,15.4,71.0609756097561,67.5,74.8,1.11
BHR,1998,604842.0,357640.0,247202.0,49.1687526974536,11.9,74.138,73.087,75.585,2.889
BHS,1998,315368.0,156060.0,159308.0,52.8056787072704,13.9,71.84,68.446,75.478,2.232
BIH,1998,4089356.0,1954290.0,2135066.0,46.2174141257539,9.6,74.472,70.642,77.84,1.561
BLR,1998,10071963.0,4722148.0,5349815.0,49.938547597476,11.4,68.4073170731707,62.7,74.4,1.3
BLZ,1998,225173.0,113898.0,111275.0,81.0822764959911,21.1,68.906,66.618,71.522,3.752
BMU,1998,60639.0,30250.0,30389.0,43.1201321689875,,77.389,73.489,81.401,1.794
BOL,1998,8313394.0,4188785.0,4124609.0,77.3202890825747,65.9,61.227,59.346,63.2,4.149
BRA,1998,169159655.0,84099364.0,85060291.0,56.2482765408734,33.0,68.848,65.683,72.152,2.418
BRB,1998,262436.0,126324.0,136112.0,50.4324897538047,12.8,74.465,71.629,77.134,1.62
BRN,1998,312385.0,168870.0,143515.0,52.2551810188525,8.8,73.584,71.657,75.971,2.533
BTN,1998,569435.0,294029.0,275406.0,77.2082804292081,66.8,61.322,60.054,62.848,3.853
BWA,1998,1606899.0,786672.0,820227.0,75.8612764588265,41.7,52.968,50.998,54.953,3.362
CAF,1998,3628827.0,1825223.0,1803604.0,92.5646055953044,102.5,47.089,45.829,48.491,5.889
CAN,1998,30155173.0,14920341.0,15234832.0,47.3120936453039,5.4,78.6236585365854,75.97,81.41,1.56
CHE,1998,7110001.0,3472045.0,3637956.0,48.4866685740898,4.8,79.3243902439025,76.3,82.5,1.47
CHL,1998,15127799.0,7528225.0,7599574.0,54.9486879325149,10.0,76.324,73.219,79.365,2.149
CHN,1998,1241935000.0,634060140.0,607874860.0,47.7933222416058,33.8,71.601,69.124,74.242,1.522
CIV,1998,16663948.0,8381406.0,8282542.0,94.2918091592364,94.9,51.22,50.147,52.362,5.854
CMR,1998,14144860.0,7016578.0,7128282.0,94.7328945868538,85.5,53.043,51.569,54.509,5.656
COD,1998,47297600.0,23418903.0,23878697.0,94.4493566297955,95.0,49.664,46.562,53.004,6.7
COG,1998,2952061.0,1466963.0,1485098.0,86.8977389133058,73.3,52.551,50.572,54.575,4.909
COL,1998,37792165.0,18784170.0,19007995.0,60.392519422659,23.0,70.924,66.887,75.171,2.717
COM,1998,516597.0,253578.0,263019.0,108.126923758722,69.6,58.301,56.761,60.019,5.392
CPV,1998,439784.0,214537.0,225247.0,92.1385475055595,35.5,66.714,62.165,71.05,3.898
CRI,1998,3782838.0,1881776.0,1901062.0,60.5917656133719,12.1,76.869,74.302,79.451,2.527
CUB,1998,11034712.0,5555903.0,5478809.0,45.3488021351225,7.4,75.412,73.309,77.666,1.617
CUW,1998,144472.0,67739.0,76733.0,55.4532151157786,,73.084,70.065,75.918,2.315
CYM,1998,36922.0,18082.0,18840.0,33.9974596262021,,74.08,71.267,77.064,1.702
CYP,1998,914548.0,465146.0,449402.0,49.7006958392057,6.6,77.164,74.628,79.838,1.761
CZE,1998,10294373.0,5008552.0,5285821.0,44.7037588159405,5.2,74.5146341463415,71.1,78.1,1.16
DEU,1998,82047195.0,39887197.0,42159998.0,46.5512577287444,4.7,77.4756097560976,74.5,80.6,1.36
DJI,1998,699352.0,347622.0,351730.0,77.912324975578,83.1,56.426,54.834,58.036,4.795
DMA,1998,69124.0,34238.0,34886.0,67.9397473275024,16.0,71.352,68.641,74.155,2.315
DNK,1998,5304219.0,2620494.0,2683725.0,49.2777047305345,4.8,76.1390243902439,73.7,78.7,1.72
DOM,1998,8310362.0,4159171.0,4151191.0,67.3937267350984,35.5,69.875,66.757,73.159,2.835
DZA,1998,30054133.0,15505040.0,14549093.0,67.4786060875367,36.6,69.327,67.75,71.031,2.691
ECU,1998,12251184.0,6125003.0,6126181.0,68.4144194449955,27.1,71.949,68.821,75.132,3.228
EGY,1998,69943294.0,35475003.0,34468291.0,72.3313108313012,44.3,66.635,64.543,68.74,3.681
ERI,1998,2180419.0,1070295.0,1110124.0,90.5376060317158,55.0,49.997,43.781,57.564,5.633
ESP,1998,40223509.0,19741103.0,20482406.0,45.6744280848841,4.7,78.6658536585366,75.3,82.2,1.13
EST,1998,1386156.0,645306.0,740850.0,51.0915854885457,10.3,69.3585365853659,63.7,75.3,1.28
ETH,1998,63363524.0,31570831.0,31792693.0,100.047919167455,99.0,49.785,48.899,50.676,6.792
FIN,1998,5153498.0,2512633.0,2640865.0,49.7408191277808,3.8,77.0907317073171,73.52,80.84,1.7
FJI,1998,822258.0,415006.0,407252.0,63.1878731106313,16.9,66.536,64.342,68.973,3.118
FRA,1998,60190684.0,29201902.0,30988782.0,53.2192971135075,4.4,78.6048780487805,74.8,82.6,1.78
FRO,1998,44674.0,23081.0,21593.0,59.8261242889342,,77.9780487804878,75.1,81.0,2.3363
FSM,1998,111377.0,55837.0,55540.0,80.7100092482923,35.3,64.509,61.512,67.849,4.301
GAB,1998,1211736.0,598457.0,613279.0,87.0518733945861,53.0,61.506,60.14,62.819,4.576
GBR,1998,58487141.0,28320210.0,30166931.0,54.3483866479715,5.7,77.190243902439,74.8,79.7,1.71
GEO,1998,4243607.0,1948958.0,2294649.0,54.8723808578403,32.7,69.787,65.595,73.612,1.703
GHA,1998,18688036.0,9300774.0,9387262.0,85.5145462560987,65.3,57.525,56.384,58.649,4.829
GIB,1998,27650.0,13885.0,13765.0,52.0957095709571,,79.477,77.79,80.909,2.204
GIN,1998,8081990.0,3987589.0,4094401.0,94.3669813290083,104.6,51.61,51.009,52.184,6.051
GMB,1998,1376987.0,681628.0,695359.0,100.408242867393,78.1,56.007,53.964,58.182,5.818
GNB,1998,1187473.0,576981.0,610492.0,95.2720880364143,105.5,48.123,44.681,51.694,5.97
GNQ,1998,641474.0,320109.0,321365.0,87.0371990226436,111.6,52.646,51.215,54.069,5.914
GRC,1998,10720509.0,5284744.0,5435765.0,48.5745214831745,6.3,77.8390243902439,75.4,80.4,1.24
GRD,1998,106009.0,53447.0,52562.0,71.1921064530715,13.9,72.762,70.082,75.494,2.494
GRL,1998,56100.0,30010.0,26090.0,47.6315789473684,,66.1570731707317,63.44,69.01,2.457
GTM,1998,11139145.0,5545359.0,5593786.0,92.2980115998783,43.9,65.969,62.858,69.253,4.8
GUM,1998,156237.0,80361.0,75876.0,54.6803686873187,,74.753,71.858,78.008,3.008
GUY,1998,763586.0,380003.0,383583.0,67.6924732457961,43.3,63.429,60.336,66.898,3.182
HKG,1998,6543700.0,3216524.0,3327176.0,39.9590498346786,,80.1068292682927,77.38,82.97,1.016
HND,1998,6234431.0,3140044.0,3094387.0,87.857877870669,41.2,62.432,61.645,63.23,4.473
HRV,1998,4532135.0,2177102.0,2355033.0,47.7986580464221,7.7,72.3170731707317,68.6,76.22,1.45
HTI,1998,8002143.0,3971640.0,4030503.0,80.3823984888001,75.7,57.137,55.561,58.695,4.561
HUN,1998,10266570.0,4894343.0,5372227.0,47.1061418061155,9.5,70.5578048780488,66.15,75.186,1.32
IDN,1998,209826788.0,105047419.0,104779369.0,57.5769241069289,45.2,65.942,64.259,67.635,2.66
IMN,1998,73861.0,35959.0,37902.0,54.8286343150613,,74.204,71.448,76.947,1.901
IND,1998,1018665080.0,526785191.0,491879889.0,68.4423001360828,70.2,61.852,60.99,62.759,3.446
IRL,1998,3712696.0,1843977.0,1868719.0,51.1260689188045,6.1,76.1804878048781,73.4,79.1,1.94
IRN,1998,64519859.0,32786211.0,31733648.0,70.2781189842862,34.7,69.214,66.866,71.807,2.19
IRQ,1998,22884399.0,11332870.0,11551529.0,89.1620796654062,39.7,64.405,61.807,66.886,5.112
ISL,1998,274047.0,137253.0,136794.0,54.2110979185072,3.6,79.6024390243903,77.7,81.6,2.05
ISR,1998,5971000.0,2948194.0,3022806.0,62.7572844856137,6.1,78.1487804878049,76.1,80.3,2.98
ITA,1998,56906744.0,27574309.0,29332435.0,47.0199639784354,5.3,78.9756097560976,76.0,82.1,1.22
JAM,1998,2569736.0,1271680.0,1298056.0,68.0056853211363,20.1,71.17,69.48,72.856,2.574
JOR,1998,5164284.0,2716625.0,2447659.0,75.0725812903672,24.2,71.521,69.746,73.586,4.112
JPN,1998,126400000.0,62220021.0,64179979.0,45.2102463428644,3.6,80.5014634146342,77.16,84.01,1.38
KAZ,1998,15647785.0,7426016.0,8221769.0,55.5286022816941,40.5,63.349,57.742,69.227,1.938
KEN,1998,28888057.0,14339585.0,14548472.0,96.1682417770167,67.9,55.568,54.749,56.315,5.244
KGZ,1998,4769015.0,2263133.0,2505882.0,72.042326103057,48.8,67.0512195121951,63.1,71.2,2.7
KHM,1998,12058173.0,5780993.0,6277180.0,89.1831259482162,94.8,57.859,55.717,59.779,4.13
KIR,1998,85657.0,41856.0,43801.0,79.4089309651474,52.2,64.1,62.333,65.756,4.29
KNA,1998,43998.0,21880.0,22118.0,61.7573529411765,21.6,67.891,65.382,70.498,2.31
KOR,1998,46286503.0,23626023.0,22660480.0,38.9414008404834,6.6,75.0048780487805,71.2,79.0,1.464
KWT,1998,1844302.0,1072252.0,772050.0,48.8734604524562,11.2,75.9642926829269,73.976,78.052,3.039
LAO,1998,5248266.0,2642345.0,2605921.0,88.8152765690607,92.1,57.549,56.088,59.02,4.792
LBN,1998,4181281.0,2074019.0,2107262.0,61.235130323324,19.4,73.201,71.47,74.814,2.648
LBR,1998,2670124.0,1322589.0,1347535.0,86.1783952446528,139.5,49.367,47.589,51.217,6.017
LBY,1998,5140704.0,2762873.0,2377831.0,58.2375368067359,22.8,70.657,69.037,72.723,3.043
LCA,1998,154677.0,76619.0,78058.0,67.4011623502419,16.0,70.68,69.175,71.996,2.403
LIE,1998,31668.0,15668.0,16000.0,40.7466666666667,,77.7463414634146,73.6,82.1,1.586
LKA,1998,18596003.0,9271369.0,9324634.0,51.3193407177854,14.1,70.134,65.633,75.49,2.136
LSO,1998,1998049.0,971916.0,1026133.0,82.2152933065337,76.7,52.029,49.121,55.042,3.815
LTU,1998,3549331.0,1664980.0,1884351.0,51.8675311483392,9.3,71.219512195122,66.0,76.7,1.46
LUX,1998,424700.0,209079.0,215621.0,49.133187489246,4.4,77.0170731707317,73.7,80.5,1.68
LVA,1998,2410019.0,1110214.0,1299805.0,50.5855294070601,13.4,69.0121951219512,63.5,74.8,1.09
MAC,1998,422300.0,202473.0,219827.0,45.664388971864,,78.2463414634146,76.1,80.5,1.113
MAF,1998,29107.0,14192.0,14915.0,49.7915701713756,,76.338,72.905,80.369,2.795
MAR,1998,27621648.0,13834845.0,13786803.0,64.7216537020207,48.7,66.008,64.427,67.666,3.037
MCO,1998,32267.0,15614.0,16653.0,55.6761711776909,4.5,81.605,77.827,85.438,1.954
MDA,1998,2935227.0,1362982.0,1572245.0,53.9340615311033,32.1,66.84,62.878,70.586,1.65
MDG,1998,15489364.0,7768098.0,7721266.0,93.0736201618519,71.0,56.803,55.449,58.213,5.992
MDV,1998,272723.0,142961.0,129762.0,86.4109854957554,41.2,69.303,68.322,70.63,3.171
MEX,1998,95575245.0,46725287.0,48849958.0,66.544339879437,26.1,71.792,69.231,74.358,2.815
MHL,1998,49717.0,25482.0,24235.0,85.193324890114,33.1,63.218,60.963,65.999,4.868
MKD,1998,2007523.0,976369.0,1031154.0,50.7755742734507,16.3,72.2975609756098,70.2,74.5,1.89
MLI,1998,10919573.0,5495449.0,5424124.0,100.754605770192,108.7,49.592,49.006,50.167,6.936
MLT,1998,385287.0,190566.0,194721.0,48.034718059846,7.2,77.5878048780488,75.1,80.2,1.84
MMR,1998,44257793.0,22161056.0,22096737.0,60.6153398492122,77.2,59.896,56.997,63.005,2.912
MNE,1998,607662.0,292788.0,314874.0,49.7447005653059,13.3,73.2877804878049,70.139,76.594,1.893
MNG,1998,2323809.0,1139968.0,1183841.0,68.011666352161,54.1,62.0830731707317,59.546,64.747,2.3
MNP,1998,61337.0,29281.0,32056.0,36.6141030780881,,73.573,70.285,77.732,1.685
MOZ,1998,17340464.0,8392068.0,8948396.0,90.9637154421639,118.8,48.212,46.918,49.411,5.905
MRT,1998,2474651.0,1233666.0,1240985.0,91.1177597694217,71.3,59.89,58.125,61.657,5.623
MUS,1998,1160421.0,587262.0,573159.0,47.3311004687492,19.0,70.6073170731707,66.9,74.5,1.97
MWI,1998,10792876.0,5258121.0,5534755.0,97.0712678366793,109.1,44.3,42.813,45.801,6.205
MYS,1998,21906713.0,11239164.0,10667549.0,63.3225841852581,8.9,72.385,69.793,75.281,3.12
NAM,1998,1732745.0,836285.0,896460.0,81.6835410122091,48.7,54.767,52.943,56.42,4.176
NCL,1998,214047.0,108266.0,105781.0,54.0778278458416,,72.677,69.494,76.268,2.547
NER,1998,10741413.0,5412604.0,5328809.0,96.7954591299157,115.0,47.807,47.379,48.158,7.84
NGA,1998,119846254.0,59932014.0,59914240.0,88.6082412306977,101.6,46.148,45.123,47.188,6.069
NIC,1998,4883655.0,2397836.0,2485819.0,81.7739025051142,37.3,64.111,61.463,66.672,3.339
NLD,1998,15707209.0,7751195.0,7956014.0,47.1611679571244,5.3,77.8829268292683,75.2,80.7,1.63
NOR,1998,4431464.0,2192365.0,2239099.0,54.7290587762079,4.1,78.3292682926829,75.5,81.3,1.81
NPL,1998,23680357.0,11959432.0,11720925.0,81.9808345109139,68.6,61.532,60.067,63.047,4.275
NRU,1998,10198.0,5272.0,4926.0,71.5102589976455,40.9,59.86,57.59,63.455,3.683
